"Day","Product title","Product tag","Product type","Total sales"
"2021-06-10","Money Press Short-Sleeve Unisex T-Shirt","all","T-Shirt",37.76
"2021-06-10","New Stay Up Unisex  Tank Top","stay","Tank Top",20.67
"2021-06-10","Money Press Short-Sleeve Unisex T-Shirt","EVeil","T-Shirt",37.76
"2021-06-10","Money Press Short-Sleeve Unisex T-Shirt","Shirt","T-Shirt",37.76
"2021-06-10","Float Old School Bucket Hat","bucket","Hat",30.41
"2021-06-10",,,,7.59
"2021-06-10","Float Old School Bucket Hat","float","Hat",30.41
"2021-06-11",,,,0
"2021-06-12",,,,0
"2021-06-13","Vanta FS Dad hat","forgotten","Dad Hats",35.18
"2021-06-13","Vanta FS Dad hat","dad hat","Dad Hats",35.18
"2021-06-13",,,,0
"2021-06-13","Vanta FS Dad hat","secret","Dad Hats",35.18
"2021-06-13","Vanta FS Dad hat","dadhats","Dad Hats",35.18
"2021-06-13","Vanta FS Dad hat","hats","Dad Hats",35.18
"2021-06-13","Vanta FS Dad hat","hat","Dad Hats",35.18
"2021-06-13","Vanta FS Dad hat","Verishop","Dad Hats",35.18
"2021-06-13","Vanta FS Dad hat","dadhat","Dad Hats",35.18
"2021-06-13","Vanta FS Dad hat","fs","Dad Hats",35.18
"2021-06-14",,,,0
"2021-06-15","Strange Vibez 2.0 Men's Champion T-Shirt",,,39
"2021-06-15",,,,7
"2021-06-15","Vanta FS Dad hat","Verishop","Dad Hats",32.5
"2021-06-15","Vanta FS Dad hat","hat","Dad Hats",32.5
"2021-06-15","Vanta FS Dad hat","hats","Dad Hats",32.5
"2021-06-15","Vanta FS Dad hat","dadhats","Dad Hats",32.5
"2021-06-15","Vanta FS Dad hat","secret","Dad Hats",32.5
"2021-06-15","Vanta FS Dad hat","dad hat","Dad Hats",32.5
"2021-06-15","Vanta FS Dad hat","fs","Dad Hats",32.5
"2021-06-15","Vanta FS Dad hat","forgotten","Dad Hats",32.5
"2021-06-15","Vanta FS Dad hat","dadhat","Dad Hats",32.5
"2021-06-16","Vanta FS Dad hat","dadhats","Dad Hats",35.66
"2021-06-16","FS GEN2  CMO","Dad Hats","Dad Hats",32.93
"2021-06-16","Vanta FS Dad hat","secret","Dad Hats",35.66
"2021-06-16","Vanta FS Dad hat","dad hat","Dad Hats",35.66
"2021-06-16","Vanta FS Dad hat","forgotten","Dad Hats",35.66
"2021-06-16","Vanta FS Dad hat","hat","Dad Hats",35.66
"2021-06-16","FS GEN2  CMO","Verishop","Dad Hats",32.93
"2021-06-16","Vanta FS Dad hat","hats","Dad Hats",35.66
"2021-06-16","FS GEN2  CMO","red","Dad Hats",32.93
"2021-06-16","FS GEN2  CMO","camo","Dad Hats",32.93
"2021-06-16",,,,0
"2021-06-16","Vanta FS Dad hat","Verishop","Dad Hats",35.66
"2021-06-16","Vanta FS Dad hat","fs","Dad Hats",35.66
"2021-06-16","FS GEN2  CMO","denim","Dad Hats",32.93
"2021-06-16","Vanta FS Dad hat","dadhat","Dad Hats",35.66
"2021-06-16","FS GEN2  CMO","Balloon","Dad Hats",32.93
"2021-06-17",,,,0
"2021-06-18",,,,0
"2021-06-19",,,,0
"2021-06-20",,,,0
"2021-06-21",,,,0
"2021-06-22",,,,0
"2021-06-23",,,,0
"2021-06-24",,,,4.38
"2021-06-24","Ly Vintage Cotton Twill Cap",,,31.43
"2021-06-25","Camo Floater Raglan Tee","floater","Shirt",27.99
"2021-06-25","Camo Floater Raglan Tee","Verishop","Shirt",27.99
"2021-06-25","STILL HUMVN Jersey","51","Jersey",32.99
"2021-06-25","STILL HUMVN Jersey","moon","Jersey",32.99
"2021-06-25","Camo Floater Raglan Tee","camo","Shirt",27.99
"2021-06-25","Camo Floater Raglan Tee","camoflauge","Shirt",27.99
"2021-06-25","STILL HUMVN Jersey","black","Jersey",32.99
"2021-06-25","Camo Floater Raglan Tee","shirt","Shirt",27.99
"2021-06-25","STILL HUMVN Jersey","humvn","Jersey",32.99
"2021-06-25","STILL HUMVN Jersey","Verishop","Jersey",32.99
"2021-06-25","Camo Floater Raglan Tee","baseball","Shirt",27.99
"2021-06-25",,,,7
"2021-06-25","STILL HUMVN Jersey","jersey","Jersey",32.99
"2021-06-25","STILL HUMVN Jersey","still","Jersey",32.99
"2021-06-25","Camo Floater Raglan Tee","tee","Shirt",27.99
"2021-06-26",,,,0
"2021-06-27",,,,0
"2021-06-28",,,,0
"2021-06-29",,,,1258
"2021-06-30",,,,460
"2021-07-01",,,,250
"2021-07-02",,,,0
"2021-07-03",,,,0
"2021-07-04",,,,0
"2021-07-04","FS GEN2  CMO","Dad Hats","Dad Hats",27.99
"2021-07-04","FS GEN2  CMO","Verishop","Dad Hats",27.99
"2021-07-04","FS GEN2  CMO","red","Dad Hats",27.99
"2021-07-04","FS GEN2  CMO","camo","Dad Hats",27.99
"2021-07-04","FS GEN2  CMO","denim","Dad Hats",27.99
"2021-07-04","FS GEN2  CMO","Balloon","Dad Hats",27.99
"2021-07-05",,,,0
"2021-07-06","FS GEN2  CMO","denim","Dad Hats",-27.99
"2021-07-06","FS GEN2  CMO","Balloon","Dad Hats",-27.99
"2021-07-06","FS GEN2  CMO","red","Dad Hats",-27.99
"2021-07-06","FS GEN2  CMO","camo","Dad Hats",-27.99
"2021-07-06","FS GEN2  CMO","Verishop","Dad Hats",-27.99
"2021-07-06","FS GEN2  CMO","Dad Hats","Dad Hats",-27.99
"2021-07-07",,,,0
"2021-07-08",,,,0
"2021-07-09",,,,0
"2021-07-10",,,,0
"2021-07-11","Not a Day Unisex Hoodie",,,66
"2021-07-11",,,,7
"2021-07-12",,,,0
"2021-07-13",,,,0
"2021-07-14","OG Yellow Camo Duffy","storage","Bags",47
"2021-07-14","OG Yellow Camo Duffy","travel","Bags",47
"2021-07-14","OG Yellow Camo Duffy","bag","Bags",47
"2021-07-14","OG Yellow Camo Duffy","pacl","Bags",47
"2021-07-14","OG Yellow Camo Duffy","Accessories","Bags",47
"2021-07-14","OG Yellow Camo Duffy","duffle bag","Bags",47
"2021-07-14","OG Yellow Camo Duffy","yellow","Bags",47
"2021-07-14","OG Yellow Camo Duffy","camouflage","Bags",47
"2021-07-14","OG Yellow Camo Duffy","pack","Bags",47
"2021-07-14","OG Yellow Camo Duffy","duffy","Bags",47
"2021-07-14",,,,7
"2021-07-14","OG Yellow Camo Duffy","camo","Bags",47
"2021-07-15",,,,-1.5
"2021-07-16",,,,0
"2021-07-17",,,,0
"2021-07-18",,,,0
"2021-07-19",,,,0
"2021-07-20",,,,0
"2021-07-21",,,,0
"2021-07-22",,,,0
"2021-07-23",,,,0
"2021-07-24",,,,0
"2021-07-25",,,,0
"2021-07-26",,,,0
"2021-07-27",,,,0
"2021-07-28",,,,0
"2021-07-29",,,,0
"2021-07-30",,,,0
"2021-07-31",,,,0
"2021-08-01","Vanta FS Dad hat","dadhat","Dad Hats",32.5
"2021-08-01","Vanta FS Dad hat","fs","Dad Hats",32.5
"2021-08-01","Vanta FS Dad hat","forgotten","Dad Hats",32.5
"2021-08-01","Vanta FS Dad hat","hats","Dad Hats",32.5
"2021-08-01",,,,4.53
"2021-08-01","Vanta FS Dad hat","hat","Dad Hats",32.5
"2021-08-01","Vanta FS Dad hat","secret","Dad Hats",32.5
"2021-08-01","Vanta FS Dad hat","dadhats","Dad Hats",32.5
"2021-08-01","Vanta FS Dad hat","dad hat","Dad Hats",32.5
"2021-08-01","Vanta FS Dad hat","Verishop","Dad Hats",32.5
"2021-08-02",,,,0
"2021-08-03","Mystery Box","mystery box","Mystery Box",60
"2021-08-03",,,,0
"2021-08-03","Mystery Box","box","Mystery Box",60
"2021-08-04",,,,0
"2021-08-05",,,,0
"2021-08-06",,,,1752
"2021-08-07",,,,0
"2021-08-08",,,,0
"2021-08-09",,,,0
"2021-08-10",,,,0
"2021-08-11",,,,0
"2021-08-12",,,,0
"2021-08-13",,,,0
"2021-08-14",,,,0
"2021-08-15",,,,0
"2021-08-16",,,,0
"2021-08-17",,,,0
"2021-08-18",,,,0
"2021-08-19",,,,0
"2021-08-20",,,,0
"2021-08-21",,,,0
"2021-08-22",,,,0
"2021-08-23",,,,0
"2021-08-24",,,,100
"2021-08-25",,,,0
"2021-08-26",,,,0
"2021-08-27",,,,0
"2021-08-28",,,,0
"2021-08-29",,,,0
"2021-08-30",,,,0
"2021-08-31","OG Fishscale Leather Belt","monogram","Belts",52.5
"2021-08-31","Forgotten Secret Embroidered Champion Backpack",,,33.38
"2021-08-31","OG Fishscale Leather Belt","belts","Belts",52.5
"2021-08-31","OG Fishscale Leather Belt","Fishscale Monogram","Belts",52.5
"2021-08-31","OG Fishscale Leather Belt","belt","Belts",52.5
"2021-08-31",,,,7
"2021-09-01",,,,0
"2021-09-02",,,,0
"2021-09-03",,,,0
"2021-09-04",,,,0
"2021-09-05","Vintage Cotton Twill Cap","dadhats","Dad Hats",32.5
"2021-09-05",,,,0
"2021-09-05","Vintage Cotton Twill Cap","hats","Dad Hats",32.5
"2021-09-05","Vintage Cotton Twill Cap","floater","Dad Hats",32.5
"2021-09-05","Strange Vibez Long Sleeve T-Shirt",,,45
"2021-09-05","Vintage Cotton Twill Cap","dad hats","Dad Hats",32.5
"2021-09-05","Vintage Cotton Twill Cap","caps","Dad Hats",32.5
"2021-09-05","Vintage Cotton Twill Cap","cap","Dad Hats",32.5
"2021-09-05","Vintage Cotton Twill Cap","lonelyfloater","Dad Hats",32.5
"2021-09-05","Vintage Cotton Twill Cap","dadhat","Dad Hats",32.5
"2021-09-06",,,,0
"2021-09-07",,,,0
"2021-09-08",,,,0
"2021-09-09",,,,0
"2021-09-10",,,,0
"2021-09-11",,,,0
"2021-09-12",,,,0
"2021-09-13",,,,0
"2021-09-14",,,,0
"2021-09-15",,,,0
"2021-09-16",,,,0
"2021-09-17",,,,0
"2021-09-18",,,,0
"2021-09-19","Floater Visor",,,22.5
"2021-09-19",,,,4.68
"2021-09-20",,,,0
"2021-09-21",,,,0
"2021-09-22",,,,0
"2021-09-23",,,,0
"2021-09-24",,,,0
"2021-09-25",,,,0
"2021-09-26",,,,0
"2021-09-27",,,,0
"2021-09-28",,,,0
"2021-09-29",,,,0
"2021-09-30",,,,50
"2021-10-01",,,,0
"2021-10-02","Fishscale Men's High-top Sneakers","Shoes","Shoes",75.79
"2021-10-02","Fishscale Men's High-top Sneakers","Men's Clothing","Shoes",75.79
"2021-10-02","Fishscale Men's High-top Sneakers","All Over Print","Shoes",75.79
"2021-10-02",,,,0
"2021-10-03",,,,0
"2021-10-04",,,,0
"2021-10-05","Stay Up Unisex T-Shirt","Splash","T-Shirt",25
"2021-10-05","Stay Up Unisex T-Shirt","shirt","T-Shirt",25
"2021-10-05","Fishscale Men's High-top Sneakers","Shoes","Shoes",78.28
"2021-10-05","Stay Up Unisex T-Shirt","tee","T-Shirt",25
"2021-10-05","Stay Up Unisex T-Shirt","T-shirt","T-Shirt",25
"2021-10-05","Fishscale Men's High-top Sneakers","Men's Clothing","Shoes",78.28
"2021-10-05","Fishscale Men's High-top Sneakers","All Over Print","Shoes",78.28
"2021-10-05",,,,6.28
"2021-10-05","Stay Up Unisex T-Shirt","t","T-Shirt",25
"2021-10-06",,,,864
"2021-10-07",,,,0
"2021-10-08",,,,0
"2021-10-09",,,,0
"2021-10-10",,,,50
"2021-10-11",,,,0
"2021-10-12",,,,0
"2021-10-13",,,,0
"2021-10-14",,,,0
"2021-10-15",,,,0
"2021-10-16",,,,0
"2021-10-17",,,,0
"2021-10-18",,,,0
"2021-10-19","Travis Michael x Lonely Floater ""Family Business"" Recycled cuffed beanie","Micheal",,28.5
"2021-10-19","Travis Michael x Lonely Floater ""Family Business"" Punky  Dad hat","Micheal","Dad Hats",22.5
"2021-10-19","Travis Michael x Lonely Floater ""Family Business"" Punky  Dad hat","Travis","Dad Hats",22.5
"2021-10-19","Travis Michael x Lonely Floater ""Family Business"" Recycled cuffed beanie","beanie",,28.5
"2021-10-19",,,,9.37
"2021-10-19","Travis Michael x Lonely Floater ""Family Business"" Recycled cuffed beanie","hat",,28.5
"2021-10-19","Travis Michael x Lonely Floater ""Family Business"" Punky  Dad hat","family business","Dad Hats",22.5
"2021-10-19","Travis Michael x Lonely Floater ""Family Business"" Punky  Dad hat","black","Dad Hats",22.5
"2021-10-19","Travis Michael x Lonely Floater ""Family Business"" Recycled cuffed beanie","Travis",,28.5
"2021-10-19","Travis Michael x Lonely Floater ""Family Business"" Punky  Dad hat","family","Dad Hats",22.5
"2021-10-19","Travis Michael x Lonely Floater ""Family Business"" Punky  Dad hat","pnky","Dad Hats",22.5
"2021-10-19","Travis Michael x Lonely Floater ""Family Business"" Punky  Dad hat","dad","Dad Hats",22.5
"2021-10-19","Travis Michael x Lonely Floater ""Family Business"" Punky  Dad hat","hat","Dad Hats",22.5
"2021-10-19","Travis Michael x Lonely Floater ""Family Business"" Punky  Dad hat","punky","Dad Hats",22.5
"2021-10-19","Travis Michael x Lonely Floater ""Family Business"" Punky  Dad hat","Dad Hats","Dad Hats",22.5
"2021-10-19","Travis Michael x Lonely Floater ""Family Business"" Punky  Dad hat","pinky","Dad Hats",22.5
"2021-10-20",,,,0
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" Kanj Unisex Hoodie","Hoodie",,49.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" Kanj Unisex Hoodie","family",,49.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" FS Kanj Unisex Fleece Pullover","longsleeve",,34.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" FS Kanj Unisex Fleece Pullover","mich",,34.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business""  Camo Splash Athletic Long Shorts","camo",,28.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" FS Kanj Unisex Fleece Pullover","T-shirts",,34.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" FS Kanj Unisex Fleece Pullover","Long Sleeves",,34.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" Punky  Dad hat","Micheal","Dad Hats",18
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" Camo Splash Premium Face Mask","Micheal",,13.8
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" Crop Hoodie","women",,44.5
"2021-10-21",,,,14
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" Punky  Dad hat","Travis","Dad Hats",18
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" Punky  Dad hat","Dad Hats","Dad Hats",18
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" FS Kanj Unisex Fleece Pullover","long",,34.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" FS Kanj Unisex Fleece Pullover","Micheal",,34.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" FS Kanj Unisex Fleece Pullover","T-shirt",,34.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" FS Kanj Unisex Fleece Pullover","long-sleeve",,34.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" FS Kanj Unisex Fleece Pullover","olongsleeve",,34.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" Camo Splash Premium Face Mask","face",,13.8
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" FS Fleece Shorts","family",,42.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" Punky  Dad hat","black","Dad Hats",18
"2021-10-21","Travis Michael x Lonely Floater ""Family Business""  Camo Splash Athletic Long Shorts","shorts",,28.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" FS Fleece Shorts","Micheal",,42.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" Kanj Unisex Hoodie","hoods",,49.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" FS Kanj Unisex Fleece Pullover","FS",,34.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" Crop Hoodie","Micheal",,44.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" FS Kanj Unisex Fleece Pullover","michael",,34.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" FS Kanj Unisex Fleece Pullover","longesleeve",,34.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" FS Kanj Unisex Fleece Pullover","Travis",,34.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" Punky  Dad hat","family","Dad Hats",18
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" FS Kanj Unisex Fleece Pullover","sweatshirt",,34.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" Camo Splash Premium Face Mask","face mask",,13.8
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" Punky  Dad hat","pnky","Dad Hats",18
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" Kanj Unisex Hoodie","hoodies",,49.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" Crop Hoodie","Travis",,44.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" FS Kanj Unisex Fleece Pullover","business",,34.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" Camo Splash Premium Face Mask","mask",,13.8
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" FS Kanj Unisex Fleece Pullover","shirts",,34.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" Kanj Unisex Hoodie","hood",,49.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business""  Camo Splash Athletic Long Shorts","Travis",,28.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" Punky  Dad hat","family business","Dad Hats",18
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" Camo Splash Premium Face Mask","Travis",,13.8
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" FS Fleece Shorts","family business",,42.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" FS Fleece Shorts","business",,42.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" FS Kanj Unisex Fleece Pullover","family",,34.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" Punky  Dad hat","dad","Dad Hats",18
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" Punky  Dad hat","punky","Dad Hats",18
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" Punky  Dad hat","hat","Dad Hats",18
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" Kanj Unisex Hoodie","Travis",,49.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" FS Fleece Shorts","shorts",,42.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" Kanj Unisex Hoodie","Micheal",,49.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" FS Fleece Shorts","Travis",,42.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" FS Kanj Unisex Fleece Pullover","shirt",,34.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" Kanj Unisex Hoodie","family business",,49.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" Kanj Unisex Hoodie","business",,49.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" FS Kanj Unisex Fleece Pullover","longsleve",,34.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" Kanj Unisex Hoodie","long",,49.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" FS Kanj Unisex Fleece Pullover","family business",,34.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" Kanj Unisex Hoodie","Sweaters/Hoodies",,49.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business""  Camo Splash Athletic Long Shorts","Micheal",,28.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" Crop Hoodie","hoodie",,44.5
"2021-10-21","Travis Michael x Lonely Floater ""Family Business"" Punky  Dad hat","pinky","Dad Hats",18
"2021-10-22",,,,0
"2021-10-23",,,,0
"2021-10-24",,,,0
"2021-10-25",,,,0
"2021-10-26",,,,0
"2021-10-27","FS GEN2 BLK","red","Dad Hats",31.31
"2021-10-27","FS GEN2 BLK","Verishop","Dad Hats",31.31
"2021-10-27","FS GEN2 BLK","black","Dad Hats",31.31
"2021-10-27","FS GEN2 BLK","Dad Hats","Dad Hats",31.31
"2021-10-27",,,,438
"2021-10-27","FS GEN2 BLK","Balloon","Dad Hats",31.31
"2021-10-28",,,,0
"2021-10-29",,,,0
"2021-10-30","Travis Michael x Lonely Floater ""Family Business"" Punky  Dad hat","Micheal","Dad Hats",30
"2021-10-30","Travis Michael x Lonely Floater ""Family Business"" Punky  Dad hat","Travis","Dad Hats",30
"2021-10-30","Travis Michael x Lonely Floater ""Family Business"" Punky  Dad hat","family","Dad Hats",30
"2021-10-30",,,,4.5
"2021-10-30","Travis Michael x Lonely Floater ""Family Business"" Punky  Dad hat","pnky","Dad Hats",30
"2021-10-30","Travis Michael x Lonely Floater ""Family Business"" Punky  Dad hat","Dad Hats","Dad Hats",30
"2021-10-30","Travis Michael x Lonely Floater ""Family Business"" Punky  Dad hat","black","Dad Hats",30
"2021-10-30","Travis Michael x Lonely Floater ""Family Business"" Punky  Dad hat","dad","Dad Hats",30
"2021-10-30","Travis Michael x Lonely Floater ""Family Business"" Punky  Dad hat","punky","Dad Hats",30
"2021-10-30","Travis Michael x Lonely Floater ""Family Business"" Punky  Dad hat","hat","Dad Hats",30
"2021-10-30","Travis Michael x Lonely Floater ""Family Business"" Punky  Dad hat","family business","Dad Hats",30
"2021-10-30","Travis Michael x Lonely Floater ""Family Business"" Punky  Dad hat","pinky","Dad Hats",30
"2021-10-31",,,,0
"2021-11-01",,,,0
"2021-11-02",,,,0
"2021-11-03",,,,0
"2021-11-04",,,,0
"2021-11-05",,,,0
"2021-11-06",,,,0
"2021-11-07",,,,0
"2021-11-08",,,,0
"2021-11-09",,,,0
"2021-11-10",,,,0
"2021-11-11",,,,0
"2021-11-12","Ryley Dusse Men's Champion T-Shirt",,,34.5
"2021-11-12",,,,7
"2021-11-13",,,,0
"2021-11-14",,,,0
"2021-11-15",,,,0
"2021-11-16",,,,0
"2021-11-17",,,,0
"2021-11-18",,,,0
"2021-11-19",,,,0
"2021-11-20",,,,0
"2021-11-21",,,,0
"2021-11-22",,,,0
"2021-11-23",,,,0
"2021-11-24","At Your Own Wave Length Knit Beanie",,,22.89
"2021-11-24",,,,0
"2021-11-25",,,,0
"2021-11-26",,,,0
"2021-11-27",,,,0
"2021-11-28",,,,0
"2021-11-29","Champion x Lonely Floater Sweatshirt","sweats","Sweatshirt",54.82
"2021-11-29","Champion x Lonely Floater Sweatshirt","long","Sweatshirt",54.82
"2021-11-29","Thunda Sweatshirt","hood","Sweaters/Hoodies",35.71
"2021-11-29","Champion x Lonely Floater Sweatshirt","top","Sweatshirt",54.82
"2021-11-29","Champion x Lonely Floater Sweatshirt","CrewNeck","Sweatshirt",54.82
"2021-11-29",,,,7
"2021-11-29","Champion x Lonely Floater Sweatshirt","shirt","Sweatshirt",54.82
"2021-11-29","Champion x Lonely Floater Sweatshirt","sleeve","Sweatshirt",54.82
"2021-11-29","Champion x Lonely Floater Sweatshirt","L","Sweatshirt",54.82
"2021-11-29","Champion x Lonely Floater Sweatshirt","champion","Sweatshirt",54.82
"2021-11-29","Champion x Lonely Floater Sweatshirt","long-sleeve","Sweatshirt",54.82
"2021-11-29","Thunda Sweatshirt","sweats","Sweaters/Hoodies",35.71
"2021-11-29","Champion x Lonely Floater Sweatshirt","sweater","Sweatshirt",54.82
"2021-11-29","Thunda Sweatshirt","sweaters","Sweaters/Hoodies",35.71
"2021-11-29","Thunda Sweatshirt","sweatshirts","Sweaters/Hoodies",35.71
"2021-11-30",,,,0
"2021-12-01",,,,0
"2021-12-02",,,,0
"2021-12-03","Dom Da Don Data Long Sleeve T","design","Long-sleeve",25
"2021-12-03","Dom Da Don Data Long Sleeve T","Long Sleeve","Long-sleeve",25
"2021-12-03","Float Dad hat","balloon","Dad Hats",33
"2021-12-03","BOLO DOLO T","T-shirt","T-Shirt",24
"2021-12-03","Dom Da Don Data Long Sleeve T","shirt","Long-sleeve",25
"2021-12-03","Dom Da Don Data Long Sleeve T","top","Long-sleeve",25
"2021-12-03","Float Dad hat","cap","Dad Hats",33
"2021-12-03","Dom Da Don Data Long Sleeve T","lonely floater","Long-sleeve",25
"2021-12-03","BOLO DOLO T","shirt","T-Shirt",24
"2021-12-03","BOLO DOLO T","Short-Sleeve","T-Shirt",24
"2021-12-03","Float Dad hat","hat","Dad Hats",33
"2021-12-03","Dom Da Don Data Long Sleeve T","long","Long-sleeve",25
"2021-12-03","BOLO DOLO T","tee","T-Shirt",24
"2021-12-03","Float Dad hat","dad hat","Dad Hats",33
"2021-12-03","Dom Da Don Data Long Sleeve T","sleeve","Long-sleeve",25
"2021-12-03","Dom Da Don Data Long Sleeve T","don","Long-sleeve",25
"2021-12-03","Dom Da Don Data Long Sleeve T","data","Long-sleeve",25
"2021-12-03",,,,11.42
"2021-12-03","Float Dad hat","black","Dad Hats",33
"2021-12-03","Dom Da Don Data Long Sleeve T","tee","Long-sleeve",25
"2021-12-03","Dom Da Don Data Long Sleeve T","demario","Long-sleeve",25
"2021-12-03","BOLO DOLO T","top","T-Shirt",24
"2021-12-03","Float Dad hat","Verishop","Dad Hats",33
"2021-12-03","Float Dad hat","dad","Dad Hats",33
"2021-12-03","Dom Da Don Data Long Sleeve T","floater","Long-sleeve",25
"2021-12-03","Dom Da Don Data Long Sleeve T","T-shirt","Long-sleeve",25
"2021-12-03","Dom Da Don Data Long Sleeve T","lonely","Long-sleeve",25
"2021-12-04",,,,0
"2021-12-05",,,,0
"2021-12-06",,,,4.73
"2021-12-06","VQ Bucket Hat",,,24.49
"2021-12-07",,,,0
"2021-12-08",,,,0
"2021-12-09",,,,0
"2021-12-10",,,,0
"2021-12-11",,,,0
"2021-12-12",,,,0
"2021-12-13",,,,0
"2021-12-14","Orange LTS Men's Athletic Long Shorts","too","Short",40.5
"2021-12-14","Orange LTS Men's Athletic Long Shorts","bocxing","Short",40.5
"2021-12-14","Orange LTS Men's Athletic Long Shorts","lifes","Short",40.5
"2021-12-14","Orange LTS Men's Athletic Long Shorts","Fitness","Short",40.5
"2021-12-14","Orange LTS Men's Athletic Long Shorts","gym","Short",40.5
"2021-12-14","Orange LTS Men's Athletic Long Shorts","Shorts","Short",40.5
"2021-12-14",,,,4.98
"2021-12-14","Orange LTS Men's Athletic Long Shorts","short","Short",40.5
"2021-12-14","Orange LTS Men's Athletic Long Shorts","fight","Short",40.5
"2021-12-14","Orange LTS Men's Athletic Long Shorts","boxing","Short",40.5
"2021-12-15",,,,0
"2021-12-16",,,,0
"2021-12-17",,,,0
"2021-12-18",,,,0
"2021-12-19",,,,0
"2021-12-20",,,,0
"2021-12-21",,,,0
"2021-12-22",,,,0
"2021-12-23",,,,0
"2021-12-24",,,,0
"2021-12-25",,,,0
"2021-12-26",,,,0
"2021-12-27",,,,0
"2021-12-28",,,,0
"2021-12-29","FS GEN2 BLK","red","Dad Hats",27.99
"2021-12-29",,,,0
"2021-12-29","FS GEN2 BLK","Verishop","Dad Hats",27.99
"2021-12-29","FS GEN2 BLK","black","Dad Hats",27.99
"2021-12-29","FS GEN2 BLK","Dad Hats","Dad Hats",27.99
"2021-12-29","FS GEN2 BLK","Balloon","Dad Hats",27.99
"2021-12-30",,,,0
"2021-12-31",,,,0
"2022-01-01",,,,0
"2022-01-02",,,,0
"2022-01-03",,,,0
"2022-01-04",,,,0
"2022-01-05",,,,0
"2022-01-06","LFX FS Bleu Unisex Hoodie","sleeve","Sweaters/Hoodies",29
"2022-01-06","LFX FS Bleu Unisex Hoodie","blue","Sweaters/Hoodies",29
"2022-01-06",,,,7
"2022-01-06","LFX FS Bleu Unisex Hoodie","navy","Sweaters/Hoodies",29
